dz_artist_id,sc_artist_id,mbz_artist_id
1006109,1211774,NA
4675885,1211793,NA
4165473,1211905,NA
7076391,1212345,NA
5877960,1214121,NA
167345947,1214308,NA
10395006,1217154,NA
1698467,1217249,NA
214274875,1218724,NA
4121403,1218727,NA
1170108,1218743,NA
4748720,1218750,NA
5747397,1219181,NA
876286,1219822,NA
96543192,1220732,NA
417304,1220808,NA
83358472,1221713,NA
458068,1222350,NA
8184764,1222413,NA
788843,1222550,NA
5640644,1222859,NA
9752654,1222865,NA
8180340,1222868,NA
14538295,1222870,NA
5684442,1223761,NA
222514615,1226138,NA
4679875,1226139,NA
4540147,1226345,NA
5636326,1227167,NA
1336962,1227413,NA
4034138,1227642,NA
14223457,1227643,NA
1371440,1227723,NA
1346481,1227730,NA
6183592,1227810,NA
314134,1228262,NA
400266,1228502,NA
7246896,1231331,NA
1090052,1232017,NA
4564015,1232855,NA
1131478,1232864,NA
5224462,1232887,NA
1175682,1233339,NA
4376826,1233551,NA
5090805,1233773,NA
265265432,1234742,NA
5483781,1234743,NA
5960272,1234808,NA
1648634,1235724,NA
388168,1237718,NA
4555257,1237882,NA
10489217,1238352,NA
4387722,1239373,NA
4376320,1240155,NA
8563272,1240184,NA
4705561,1240188,NA
8288092,1240294,NA
4324824,1240303,NA
6299868,1241417,NA
1612045,1241831,NA
6216538,1243117,NA
4069397,1245011,NA
72137472,1247936,NA
5342915,1248464,NA
5204898,1250939,NA
52500292,1251439,NA
1169738,1251934,NA
320037,1252091,NA
2362861,1253409,NA
3741,1253617,NA
64256,1254934,NA
14303533,1255153,NA
82509982,1255216,NA
264239951,1256142,NA
4369481,1256280,NA
5009068,1258911,NA
5090927,1259037,NA
197550,1261262,NA
15440,1264458,NA
4127805,1264833,NA
4633369,1267245,NA
159967712,1269463,NA
4829162,1270978,NA
4822547,1272219,NA
5121691,1272715,NA
1120431,1273612,NA
5092547,1273722,NA
4040216,1275723,NA
4947078,1275741,NA
9768804,1275825,NA
7456956,1276070,NA
341273,1277420,NA
193925,1278247,NA
536555,1278248,NA
6068832,1278781,NA
4870070,1279640,NA
6514009,1279704,NA
4903154,1280813,NA
14257,1281246,NA
92809,1281248,NA
875864,1281634,NA
107580942,1282403,NA
370141,1283191,NA
509805,1285884,NA
1344834,1287787,NA
9573506,1288960,NA
4782332,1289105,NA
12845781,1290396,NA
4739449,1290484,NA
61865,1292959,NA
109554,1294778,NA
407387,1296416,NA
67965,1297498,NA
2009621,1299653,NA
11517171,1300437,NA
5438054,1304472,NA
4508512,1304738,NA
6920529,1304871,NA
1639658,1306818,NA
1597193,1309351,NA
189448787,1310821,NA
5560199,1312236,NA
4615012,1312943,NA
72829,1314857,NA
12934413,1316148,NA
144526,1317892,NA
4424052,1318050,NA
185681987,1319186,NA
8443021,1319994,NA
5456386,1321976,NA
12814587,1323352,NA
4745437,1323353,NA
505827,1326064,NA
4442047,1328642,NA
4666883,1328643,NA
150730552,1328812,NA
7577412,1329242,NA
5133109,1330013,NA
1202077,1330300,NA
166931,1330597,NA
2357271,1333017,NA
60484,1333240,NA
1401023,1333248,NA
5140186,1333870,NA
5137448,1334976,NA
4571967,1337497,NA
1661761,1338555,NA
5116329,1338923,NA
4630233,1338932,NA
4415727,1340571,NA
4335893,1340584,NA
309776,1340710,NA
4648572,1341048,NA
5458095,1343096,NA
4720312,1344234,NA
103705272,1344283,NA
442713,1346191,NA
4470930,1349617,NA
1104414,1349648,NA
384669,1349808,NA
541994,1349908,NA
5575108,1350009,NA
14395631,1350013,NA
12397268,1350258,NA
5520849,1352623,NA
10476085,1352636,NA
5870314,1353264,NA
203707017,1353653,NA
153380582,1354303,NA
4593894,1354807,NA
96376,1357823,NA
9221830,1359929,NA
457480,1361029,NA
5333557,1362124,NA
5300458,1362511,NA
7437120,1364639,NA
5312720,1365923,NA
4654166,1369766,NA
6930281,1371424,NA
6066862,1376024,NA
432954,1379947,NA
5445603,1383235,NA
5445604,1383236,NA
14135381,1394232,NA
4651598,1394331,NA
82780552,1395475,NA
4748339,1395586,NA
6314058,1401367,NA
545848,1401636,NA
3444271,1402062,NA
5422836,1402473,NA
8531638,1409962,NA
1015236,1420286,NA
1158493,1421245,NA
5883004,1422386,NA
3719401,1436950,NA
5364901,1437058,NA
5417129,1437065,NA
1530735,1440238,NA
522962,1447927,NA
5571787,1451544,NA
312685,1454782,NA
1005328,1455140,NA
87773102,1459238,NA
5032886,1459308,NA
4263703,1460301,NA
126664,1460314,NA
4535784,1460556,NA
3856531,1462407,NA
6990589,1462945,NA
82350,1463009,NA
5569752,1463066,NA
4825101,1463315,NA
1488944,1464408,NA
5788898,1465180,NA
1446526,1468433,NA
2611031,1470305,NA
5244944,1470720,NA
5002790,1472375,NA
650765,1474275,NA
1143057,1474946,NA
8434628,1475748,NA
106167932,1476954,NA
1331309,1478145,NA
207832,1479150,NA
7791228,1479227,NA
1234755,1481815,NA
5436035,1481820,NA
5172694,1483264,NA
146252,1483986,NA
108257132,1484783,NA
5645725,1486084,NA
4683808,1486581,NA
4487073,1487888,NA
4614320,1493674,NA
5381746,1498721,NA
5359381,1502284,NA
4879880,1502558,NA
4450153,1502660,NA
117114282,1506233,NA
438865,1506862,NA
244997432,1507164,NA
244997442,1507165,NA
4380669,1507222,NA
10958232,1517125,NA
3417861,1517127,NA
5811688,1517133,NA
12854337,1519577,NA
6235154,1519735,NA
4159305,1525324,NA
7904076,1525325,NA
3038181,1530526,NA
67489,1530875,NA
4502899,1530889,NA
4502900,1530890,NA
5824606,1534307,NA
322270,1540854,NA
5002394,1549754,NA
197314087,1552049,NA
293356,1557824,NA
5027723,1560223,NA
991281,1560224,NA
4096203,1561278,NA
8531576,1561335,NA
1029584,1565516,NA
12452068,1574385,NA
6346982,1583466,NA
13721435,1583656,NA
5883442,1583734,NA
7920472,1584129,NA
2995,1584236,NA
5939266,1584795,NA
207072,1585775,NA
134290072,1587630,NA
5052773,1594652,NA
8134908,1595707,NA
8446832,1596193,NA
4458944,1600651,NA
5506394,1602033,NA
153060732,1604620,NA
5077547,1604668,NA
434439,1608575,NA
359141,1611887,NA
369673,1611888,NA
4656022,1611899,NA
5949674,1612780,NA
4563806,1612831,NA
3369961,1613649,NA
5505866,1617845,NA
85866,1618048,NA
6195868,1621803,NA
15020309,1621948,NA
10075332,1623128,NA
1103685,1627552,NA
5607208,1627878,NA
5346687,1628638,NA
5173419,1631491,NA
5917427,1633043,NA
5948878,1636748,NA
12053116,1637644,NA
4338358,1638914,NA
4680622,1638915,NA
152265,1639108,NA
4833987,1641396,NA
5025700,1641397,NA
333317,1657398,NA
95596,1666460,NA
5209268,1674169,NA
6373558,1674427,NA
7382986,1676299,NA
5549104,1679647,NA
381726,1679683,NA
4896477,1682643,NA
6461035,1695125,NA
6739093,1714694,NA
6739095,1714695,NA
6739097,1714697,NA
6533753,1714708,NA
133615,1716049,NA
251793,1716299,NA
1615643,1717363,NA
261273761,1736292,NA
7704710,1747027,NA
123156,1749207,NA
154125452,1769331,NA
1044799,1774718,NA
4422325,1775848,NA
1559248,1777268,NA
4039553,1780379,NA
134711062,1782006,NA
164658027,1782408,NA
17035,1791492,NA
90132292,1792428,NA
6915051,1792516,NA
1042096,1803940,NA
319476,1803963,NA
55624,1804200,NA
5636864,1805045,NA
5508699,1805095,NA
6049952,1815465,NA
582089,1820997,NA
1330547,1822498,NA
3323191,1822499,NA
63271962,1822500,NA
10305332,1824052,NA
4037980,1825516,NA
11501296,1834841,NA
1030469,1834843,NA
156518,1835564,NA
1229441,1837084,NA
6081458,1838381,NA
171980507,1839374,NA
7111121,1839658,NA
7315094,1840179,NA
5678850,1840181,NA
6846495,1840186,NA
12337750,1841384,NA
56439,1850364,NA
5960384,1853201,NA
4834328,1853729,NA
1262934,1853756,NA
5323942,1854574,NA
252684532,1855302,NA
10791188,1860049,NA
5296708,1872449,NA
1075475,1874316,NA
11241286,1875106,NA
8105517,1875163,NA
6611178,1875164,NA
5824898,1875381,NA
1816261,1876375,NA
14381209,1878623,NA
1590886,1881733,NA
5883468,1883492,NA
5548365,1887914,NA
236339,1890800,NA
13568425,1890852,NA
7724288,1896216,NA
142759,1896689,NA
4682015,1899419,NA
7329492,1900243,NA
298715,1902839,NA
4827462,1903488,NA
7372164,1904649,NA
8869750,1904948,NA
8869760,1904950,NA
4618622,1904951,NA
1333709,1904952,NA
1609992,1905077,NA
13358651,1906173,NA
100705,1907527,NA
397561,1908273,NA
1267278,1914507,NA
1478341,1915124,NA
874920,1915139,NA
256504162,1918205,NA
5002583,1918641,NA
104954,1932389,NA
3205351,1933463,NA
1037375,1934788,NA
8849894,1935584,NA
9112660,1936335,NA
12010346,1938530,NA
296422,1942902,NA
8741052,1946085,NA
8799854,1946697,NA
7579514,1949927,NA
5497256,1949928,NA
8779742,1950330,NA
8259542,1951697,NA
249602642,1952547,NA
10784326,1955363,NA
5316698,1955506,NA
7605900,1960562,NA
4162694,1971018,NA
7574736,1974165,NA
5037731,1977769,NA
263085,1978133,NA
5187561,1978394,NA
210216827,1978947,NA
10941552,1978948,NA
466601,1979319,NA
2613461,1979412,NA
4552550,1979851,NA
5143916,1980059,NA
4158164,1980837,NA
7500070,1984507,NA
5576256,1984573,NA
252490212,1992095,NA
6764201,2017482,NA
13066063,2021419,NA
6757585,2022551,NA
6885415,2022739,NA
5893919,2023528,NA
6845611,2023541,NA
6663468,2023780,NA
5851182,2023830,NA
5225128,2024142,NA
172161,2024567,NA
7704150,2025361,NA
11279022,2025699,NA
5316888,2029439,NA
6450412,2029571,NA
9747164,2029650,NA
411608,2029731,NA
4887080,2030059,NA
1497917,2030962,NA
6925163,2035129,NA
129731692,2036799,NA
7565138,2038961,NA
8799544,2039239,NA
10934954,2040565,NA
102295392,2045018,NA
150859042,2050048,NA
1169872,2050874,NA
5090642,2051198,NA
4466332,2051242,NA
2700831,2052389,NA
5457575,2054112,NA
5865625,2057004,NA
4417895,2057670,NA
9698010,2057877,NA
9698012,2057878,NA
4725556,2062849,NA
1951,2062896,NA
210404,2070519,NA
4974856,2071973,NA
2174391,2081594,NA
3300651,2081698,NA
478255,2093339,NA
5380738,2094948,NA
584245,2101562,NA
1655652,2104093,NA
51596252,2104111,NA
58022102,2105354,NA
5114878,2109402,NA
3118521,2110637,NA
7877348,2112034,NA
5251764,2112411,NA
1015280,2113556,NA
6526981,2114742,NA
13774435,2116228,NA
52116332,2118464,NA
4120281,2118913,NA
4545871,2122859,NA
426433,2125919,NA
6624690,2125991,NA
14292277,2125996,NA
6135560,2130722,NA
7556676,2131087,NA
1090764,2134579,NA
9228728,2135505,NA
1336771,2136625,NA
863748,2137527,NA
4747660,2137570,NA
88589882,2137806,NA
4545072,2140112,NA
4327279,2140302,NA
10176728,2141851,NA
1238213,2142950,NA
84748,2144649,NA
1707264,2144933,NA
7848438,2150822,NA
8372084,2186152,NA
69044742,2186397,NA
5158978,2190047,NA
6943831,2193752,NA
115903492,2197550,NA
4879741,2204057,NA
7805266,2205443,NA
11002244,2209279,NA
6730777,2215127,NA
5678595,2222298,NA
7408794,2231708,NA
5337400,2241958,NA
5739734,2242413,NA
6395658,2243014,NA
9489984,2266664,NA
4668806,2269355,NA
92409052,2269369,NA
4508324,2274981,NA
253979062,2275160,NA
54036462,2275393,NA
9127462,2277175,NA
4424892,2277393,NA
8551730,2280386,NA
7734488,2283278,NA
5320010,2286089,NA
5505909,2291325,NA
7972342,2296145,NA
6126970,2296458,NA
9799448,2297503,NA
12659239,2298550,NA
6721615,2298843,NA
399943,2300797,NA
170278477,2303524,NA
2773351,2306318,NA
12608401,2316986,NA
2286831,2323229,NA
5306674,2324348,NA
7921154,2326940,NA
4331451,2336833,NA
4569129,2338472,NA
8799514,2340202,NA
1643841,2350274,NA
92831,2350275,NA
129722372,2350281,NA
5637729,2355780,NA
7389368,2368499,NA
8629200,2374251,NA
4105538,2374648,NA
242642671,2375398,NA
83933752,2376610,NA
817120,2376955,NA
209482,2377183,NA
164759887,2377765,NA
7809568,2383506,NA
66496702,2383785,NA
4135170,2393103,NA
8134760,2393330,NA
14799781,2393596,NA
1211081,2393789,NA
252878112,2404725,NA
152897,2406584,NA
5237107,2408065,NA
5390594,2424522,NA
4511317,2424527,NA
8981350,2428337,NA
5564827,2431544,NA
5564825,2431545,NA
5564826,2431546,NA
77065,2432997,NA
6487877,2438113,NA
603454,2440038,NA
12989703,2446147,NA
3548,2449819,NA
6497321,2458733,NA
1636303,2463495,NA
12125742,2463589,NA
110847392,2465884,NA
375538,2465887,NA
265878302,2466243,NA
7269224,2468749,NA
10183906,2476296,NA
524260,2491600,NA
7004385,2495439,NA
1102128,2497124,NA
8951064,2499373,NA
8983882,2501135,NA
4075471,2503567,NA
9697290,2517043,NA
149807032,2518739,NA
209943,2535117,NA
8925080,2537056,NA
8780006,2537079,NA
204435,2537084,NA
1000644,2541542,NA
5017346,2549203,NA
109185452,2555642,NA
8267436,2558848,NA
5901404,2570462,NA
70334182,2577666,NA
6708247,2579739,NA
5812493,2583376,NA
209557,2583472,NA
4875885,2585081,NA
485308,2599265,NA
3404011,2606629,NA
6577751,2620487,NA
5624615,2620575,NA
8002308,2628516,NA
296532,2628532,NA
11083678,2632573,NA
6419834,2636974,NA
6419836,2636975,NA
6419838,2636976,NA
10148412,2637045,NA
122586492,2641284,NA
462719,2642888,NA
5497899,2643928,NA
10659159,2643971,NA
5817942,2661003,NA
537915,2671285,NA
4508509,2692598,NA
10100196,2698452,NA
3681791,2709421,NA
1220756,2714857,NA
4165213,2715256,NA
2038501,2725547,NA
6192434,2725887,NA
4218745,2730869,NA
94376,2731568,NA
214396385,2735475,NA
5888894,2745953,NA
1281301,2748824,NA
5089283,2749260,NA
5316882,2749261,NA
10488549,2750791,NA
49288682,2750910,NA
5027444,2759653,NA
4435425,2763904,NA
7544626,2766605,NA
8362306,2768811,NA
1620657,2770001,NA
7570640,2771888,NA
8624700,2772248,NA
270420452,2773775,NA
5865177,2774304,NA
11488096,2781361,NA
268315,2785113,NA
7900436,2792784,NA
1084392,2797008,NA
6176966,2803837,NA
13845157,2804798,NA
121550,2805222,NA
5181312,2806506,NA
6192436,2812521,NA
7299240,2819374,NA
5037847,2820866,NA
9416922,2823317,NA
4023122,2828132,NA
9867938,2830886,NA
5018096,2835724,NA
4585579,2836188,NA
9710954,2837513,NA
7135249,2839345,NA
9833404,2841499,NA
10824182,2843127,NA
7111921,2843148,NA
9852056,2843821,NA
9852058,2843822,NA
9380318,2852352,NA
53319292,2862660,NA
1003713,2862664,NA
5460209,2866441,NA
7347528,2873630,NA
7259220,2880152,NA
8383942,2882508,NA
12105892,2887286,NA
1369300,2893837,NA
153719,2894554,NA
7362208,2894864,NA
67398,2895245,NA
9249420,2896900,NA
9908264,2898853,NA
1897121,2898854,NA
9908262,2898855,NA
895375,2899630,NA
4467663,2901184,NA
236623491,2904345,NA
444276,2905647,NA
59822132,2906888,NA
4837702,2907869,NA
484867,2910289,NA
7552376,2912490,NA
129707842,2922526,NA
112915182,2923765,NA
5859756,2925056,NA
9947202,2925506,NA
334818,2927789,NA
94184222,2929101,NA
65276282,2929686,NA
10083804,2929712,NA
4939092,2931753,NA
5539855,2932342,NA
2829491,2935632,NA
9622018,2936588,NA
10774798,2936600,NA
202641,2940728,NA
10995298,2947282,NA
6472571,2989637,NA
9914294,2989816,NA
4539771,2989836,NA
9825444,2989844,NA
324422,2989856,NA
233511441,2990883,NA
10381186,2994679,NA
173588897,2994765,NA
9830190,2996725,NA
50383622,2997593,NA
3932631,2998091,NA
8553,3004146,NA
810797,3010579,NA
5039756,3010829,NA
12935,3013766,NA
10232896,3015218,NA
4743141,3015261,NA
1641371,3015967,NA
9763804,3015973,NA
1530870,3022534,NA
11713589,3025739,NA
9383506,3026535,NA
11149958,3028784,NA
9979128,3032000,NA
4884411,3033017,NA
5589342,3034394,NA
10102676,3066797,NA
10422476,3074629,NA
4892349,3099746,NA
3749071,3100794,NA
5869460,3101250,NA
5946828,3102588,NA
10139346,3103074,NA
5845038,3109739,NA
59337362,3111370,NA
12287896,3119208,NA
8377568,3119518,NA
13202355,3120656,NA
8884196,3129619,NA
9067214,3129620,NA
7572550,3131500,NA
1575641,3131697,NA
12850717,3136556,NA
8941512,3137181,NA
50441612,3137557,NA
65449432,3138907,NA
4721226,3141056,NA
5387810,3144333,NA
10351982,3145493,NA
7913308,3147246,NA
14504831,3147247,NA
8676170,3150173,NA
10700509,3150281,NA
10573681,3150789,NA
62616,3151133,NA
5551652,3151693,NA
9783264,3153771,NA
378176,3157152,NA
5481333,3157501,NA
80053282,3158699,NA
7270558,3181398,NA
1371952,3189913,NA
11364132,3191383,NA
3834831,3193291,NA
5261676,3204697,NA
4411002,3204739,NA
957146,3214417,NA
4551471,3215563,NA
10983432,3223226,NA
805467,3224139,NA
1004007,3226400,NA
519388,3226403,NA
68029202,3230965,NA
10731866,3234613,NA
2766421,3234988,NA
5869455,3245522,NA
1532095,3255374,NA
7061575,3256655,NA
51056372,3257068,NA
4705891,3266705,NA
6081336,3267138,NA
4315216,3270109,NA
1532160,3271939,NA
12188560,3277438,NA
68004202,3278733,NA
10892180,3281340,NA
13441923,3285777,NA
11350650,3293001,NA
7890388,3297589,NA
870558,3299181,NA
1369531,3306311,NA
10236028,3308821,NA
10190714,3310716,NA
318327,3314003,NA
163257097,3317899,NA
4433999,3319094,NA
11197310,3320613,NA
128112742,3324295,NA
10996324,3329353,NA
6341946,3331471,NA
10683053,3334932,NA
5301517,3344895,NA
476923,3346171,NA
10630773,3346862,NA
11491104,3348076,NA
11153374,3349945,NA
4081137,3349946,NA
9941006,3369864,NA
4327285,3379250,NA
8875228,3383307,NA
11009186,3390909,NA
8449956,3393549,NA
5518517,3395190,NA
137724,3401419,NA
57753012,3401428,NA
4508635,3406396,NA
5432030,3406412,NA
3722961,3412654,NA
50365332,3421010,NA
453510,3424575,NA
11149980,3431568,NA
8055809,3445688,NA
11611245,3447732,NA
245839682,3452560,NA
5894623,3456223,NA
6241066,3456305,NA
6241064,3456306,NA
6255628,3457247,NA
5241186,3458215,NA
11493386,3458231,NA
11317628,3458421,NA
324215,3461174,NA
8128461,3461175,NA
328089,3461176,NA
11363514,3464222,NA
4576773,3464547,NA
11326354,3466004,NA
7978640,3466840,NA
7928168,3468402,NA
4097180,3484240,NA
4531914,3488099,NA
10497845,3489353,NA
9655880,3494058,NA
4418637,3502629,NA
4375578,3502630,NA
10735584,3508332,NA
7228994,3509361,NA
14003143,3513083,NA
11806723,3515735,NA
51465262,3516966,NA
1554084,3519847,NA
1685231,3520068,NA
83766392,3521282,NA
7550924,3524045,NA
11623753,3527590,NA
68870292,3533467,NA
73284092,3534427,NA
11399310,3538004,NA
8077725,3538041,NA
7917252,3566422,NA
10118704,3566701,NA
11733477,3568669,NA
9880802,3579752,NA
8700030,3581463,NA
150688792,3584773,NA
10288528,3586624,NA
11148548,3589795,NA
9404568,3599210,NA
4593893,3603264,NA
1725941,3611318,NA
4620409,3613603,NA
14432335,3613675,NA
13174651,3614492,NA
11634855,3614865,NA
6356906,3615937,NA
11715019,3615939,NA
4603165,3619436,NA
5252346,3619655,NA
105238022,3621625,NA
12036464,3622711,NA
172340,3623152,NA
9343006,3625101,NA
12436696,3626540,NA
1097501,3631037,NA
10817564,3631154,NA
5005352,3631156,NA
12054408,3633351,NA
252413182,3634104,NA
11787173,3634373,NA
11900759,3636921,NA
3732311,3637844,NA
1217736,3638928,NA
10140512,3639843,NA
11066890,3644740,NA
12225248,3646558,NA
8586822,3651040,NA
11261318,3651156,NA
4462315,3653597,NA
9418280,3661273,NA
4548252,3663188,NA
4884408,3663189,NA
11957295,3667942,NA
11957297,3667943,NA
96263612,3668848,NA
5174158,3672117,NA
12418980,3672118,NA
543936,3675758,NA
4553069,3676452,NA
10141776,3676531,NA
565598,3681675,NA
54149882,3682954,NA
205201,3683125,NA
14845171,3684401,NA
1378059,3685487,NA
8728632,3688317,NA
87586932,3690547,NA
10698295,3691414,NA
12274254,3694471,NA
5405745,3712273,NA
12576468,3712358,NA
12113392,3712430,NA
12596315,3712587,NA
355682,3715852,NA
5853764,3716025,NA
5251794,3724244,NA
11149920,3724245,NA
4947508,3724246,NA
10030064,3727399,NA
4418129,3728350,NA
4563011,3733479,NA
15156935,3733723,NA
10418318,3744660,NA
5831586,3753655,NA
6079580,3760300,NA
14448589,3760301,NA
9265380,3761204,NA
9879334,3763282,NA
4595436,3769354,NA
3386041,3771097,NA
403472,3772643,NA
5363640,3794426,NA
13232265,3796092,NA
12261212,3798212,NA
9089140,3801110,NA
9974620,3804365,NA
5279801,3811034,NA
5286668,3814607,NA
4334,3814906,NA
8080853,3819352,NA
1441972,3819355,NA
128398852,3820699,NA
7904278,3824380,NA
13217939,3829695,NA
5278324,3849419,NA
7125715,3854929,NA
4786694,3874252,NA
264003621,3875541,NA
191533637,3881653,NA
4684793,3884971,NA
4495106,3889409,NA
190096,3896327,NA
14438007,3896330,NA
5485261,3904797,NA
12764527,3905488,NA
12840697,3906641,NA
4335251,3907118,NA
7810368,3911280,NA
1312971,3921764,NA
76423152,3923609,NA
53810332,3934572,NA
15103517,3936953,NA
10602039,3943249,NA
12724805,3943371,NA
5624840,3945376,NA
12122534,3949081,NA
13064553,3950593,NA
13179665,3955305,NA
414231,3955405,NA
13136637,3961125,NA
13271333,3965016,NA
10392390,3965023,NA
6420872,3967125,NA
111189222,3970405,NA
12237308,3971410,NA
465943,3973467,NA
1294994,3976664,NA
13329689,3979458,NA
13290973,3980401,NA
12918039,3981459,NA
12161618,3983431,NA
9823448,3984170,NA
49487702,3989059,NA
224899975,3993683,NA
12244842,3996459,NA
159405702,4000167,NA
13485425,4006735,NA
254705432,4010174,NA
82772052,4012659,NA
7233672,4014343,NA
252108,4019407,NA
256092452,4020669,NA
13852129,4022943,NA
13997053,4022949,NA
194130,4023715,NA
11874595,4025142,NA
10846002,4025344,NA
4489965,4026243,NA
4739068,4028226,NA
12529958,4034975,NA
60416112,4038483,NA
11594933,4039488,NA
4771456,4043606,NA
97403172,4045245,NA
145416132,4046852,NA
14101101,4047370,NA
2588501,4050787,NA
13345123,4062368,NA
6264110,4062369,NA
7810662,4069499,NA
207714747,4069818,NA
12927609,4076522,NA
14135739,4086806,NA
5158041,4098668,NA
11314060,4103508,NA
9794320,4108111,NA
10075736,4109291,NA
12290008,4115181,NA
10491593,4115599,NA
11933511,4125288,NA
482474,4129642,NA
14232869,4132276,NA
13855691,4144098,NA
64913962,4151678,NA
8629176,4159155,NA
5034052,4166412,NA
5408493,4196585,NA
10086434,4200400,NA
6492001,4237598,NA
7851528,4239767,NA
13858359,4255854,NA
12216166,4261801,NA
10319648,4262995,NA
8955190,4263569,NA
66532662,4283505,NA
4490433,4286381,NA
5829877,4286382,NA
5043750,4295203,NA
49675992,4295766,NA
14741507,4295859,NA
10192106,4296208,NA
114372002,4296245,NA
5269040,4298062,NA
8909214,4298214,NA
161012712,4298356,NA
6986427,4298895,NA
64603172,4313970,NA
85472182,4321937,NA
8904444,4350018,NA
9681066,4392962,NA
49364772,4400287,NA
12237158,4401171,NA
155889,4413954,NA
11447816,4419409,NA
14511485,4421345,NA
11403830,4421353,NA
4093889,4435452,NA
5790323,4439214,NA
9669040,4451361,NA
98268412,4465598,NA
1601040,4476479,NA
14538317,4483222,NA
181643,4498961,NA
7895512,4535797,NA
49539522,4554445,NA
14664833,4559160,NA
101690132,4567122,NA
14603991,4602658,NA
208174287,4607540,NA
75119,4618495,NA
882924,4618736,NA
13258407,4629421,NA
13355723,4631518,NA
373350,4631525,NA
9892262,4639956,NA
14577253,4642739,NA
10849150,4645179,NA
5646827,4646260,NA
86086112,4647748,NA
86086102,4647749,NA
65562,4655741,NA
13537635,4669501,NA
14962953,4675784,NA
7950696,4676325,NA
4984340,4681895,NA
13248935,4686296,NA
14216993,4688557,NA
15119461,4688558,NA
7211338,4690922,NA
72750732,4691378,NA
5602798,4696621,NA
4864250,4703135,NA
15029987,4704075,NA
54780682,4706144,NA
5642240,4707560,NA
14514565,4708077,NA
285623,4708231,NA
15273181,4710451,NA
49794072,4710950,NA
7021991,4716733,NA
50420362,4719109,NA
61054142,4721859,NA
64126892,4722021,NA
347700,4722681,NA
4675150,4725931,NA
12831805,4728665,NA
149813,4728800,NA
195404837,4730217,NA
4524593,4731058,NA
5469687,4733668,NA
10610389,4737779,NA
12856123,4737999,NA
13914629,4741341,NA
7962534,4742809,NA
76688502,4745039,NA
4884423,4750387,NA
9287242,4750549,NA
50096752,4753334,NA
1643513,4755517,NA
11724483,4765834,NA
1248901,4777177,NA
2084921,4777178,NA
5505972,4784332,NA
4032703,4792031,NA
9196084,4794926,NA
51266992,4798396,NA
9113636,4802185,NA
4470454,4806169,NA
4754011,4807989,NA
4864318,4808989,NA
1637782,4811777,NA
61845332,4814075,NA
51809562,4821027,NA
51045102,4822518,NA
5989976,4824548,NA
7913212,4824649,NA
54958932,4825975,NA
10468993,4826133,NA
10675711,4827310,NA
14659021,4827454,NA
53204612,4827596,NA
53155162,4828768,NA
11519925,4828991,NA
14888249,4829191,NA
90616092,4831910,NA
81053,4832860,NA
10650751,4833837,NA
14461389,4834505,NA
84086632,4837855,NA
50654632,4840510,NA
50475732,4844177,NA
51326462,4847985,NA
226440195,4849971,NA
1383945,4853842,NA
110839482,4855193,NA
54673232,4855906,NA
244758,4858031,NA
54842832,4858558,NA
465847,4861476,NA
56094562,4861636,NA
54600062,4863621,NA
10222022,4863792,NA
5793904,4864440,NA
14276745,4864654,NA
85633912,4864655,NA
11384752,4865877,NA
412692,4866877,NA
802321,4867500,NA
12506110,4868693,NA
73285032,4876835,NA
50133552,4877626,NA
14443421,4891330,NA
9304966,4891359,NA
253985082,4897650,NA
49698172,4897651,NA
96397672,4898720,NA
10287590,4908087,NA
14004707,4912827,NA
56864252,4913590,NA
190291047,4922202,NA
12477258,4923661,NA
7446964,4923846,NA
70684112,4928377,NA
60075022,4928426,NA
50910672,4929263,NA
11418832,4929860,NA
78802392,4932664,NA
4766786,4935047,NA
6198460,4935572,NA
51321472,4935573,NA
7831696,4935574,NA
12507184,4935575,NA
13887679,4935700,NA
6043840,4935714,NA
12956319,4937506,NA
10842854,4939230,NA
1191973,4940707,NA
11223088,4940728,NA
1107139,4940761,NA
11559991,4942693,NA
11537565,4942781,NA
57226,4943096,NA
63917732,4943212,NA
75228582,4944703,NA
103292042,4959342,NA
12310384,4960269,NA
4559934,4960350,NA
14596143,4972029,NA
16431,4972556,NA
13677047,4972885,NA
7721002,5006466,NA
1463239,5006959,NA
412613,5007025,NA
10373904,5007364,NA
10837370,5007657,NA
64728942,5007699,NA
11237,5007790,NA
52315352,5009433,NA
140632452,5011198,NA
14371757,5014958,NA
10675569,5018185,NA
1120198,5023716,NA
5285596,5028073,NA
5272186,5028074,NA
220687065,5028402,NA
151581,5028627,NA
7877114,5028687,NA
49165971,5029810,NA
5566903,5065734,NA
68400662,5067336,NA
13293761,5068076,NA
13042871,5070272,NA
12886945,5070361,NA
93410832,5070928,NA
12867123,5071413,NA
167826557,5072514,NA
1474218,5073666,NA
70810482,5075470,NA
6786011,5075506,NA
50965402,5076595,NA
809152,5078669,NA
55318492,5078702,NA
11886777,5078708,NA
51718482,5079865,NA
14177933,5080495,NA
6110472,5080596,NA
71989242,5080844,NA
51586882,5081785,NA
13909165,5081877,NA
9325006,5084171,NA
8972688,5084175,NA
6247810,5087159,NA
215227765,5087613,NA
54321892,5088041,NA
50367422,5088486,NA
10877270,5090547,NA
69954422,5101257,NA
7264894,5101264,NA
8750164,5106046,NA
13286435,5106075,NA
11164852,5111156,NA
62782542,5111832,NA
9504820,5115109,NA
9943758,5117283,NA
12041326,5117752,NA
4914114,5118027,NA
